datetime,159851,159570,159922,513090,516010,588200,513560,513750,159529,159531,512070,512800,588800,513030,159561,518850,159770,159992,512660,159612,513920,159755,159732,513630,517520,515880,159822,510760,159699,513310,512400,513400,512890,512200,513390,513520,511380,159655,513080,513730,159766,513360,159865,159928,511220,159691,159980,159611,513350,159985,515220,ic
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-01,0.11688626373930108,0.10071525485828892,0.40039773061290496,0.10523475976570289,0.18918493469250033,0.14406924575670105,0.07146542692105037,0.13299168443240436,0.06586697045144145,0.12327153997863523,0.06910719963480302,0.060489632718162926,0.1443466156724231,0.07140815658972065,0.07517644392973116,0.04530745186080174,0.13431098491796473,0.15733597588940473,0.12130210916689102,0.09815154339571705,0.06933436656867152,0.17318316948133744,0.1195812937104463,0.060261718907738474,0.11894697610277805,0.17810570408440465,0.09479430707984092,0.0484827345075381,0.16189863110759134,0.14705051949959796,0.11948104211180965,0.057709852144786036,0.057372333651637665,0.21400700156958075,0.1409188245644891,0.07953799681815969,0.05689039858146461,0.11339478304646546,0.11212842976414497,0.08919387424799677,0.16200532610754895,0.19593965089339008,0.21079143088484897,0.18716208219645314,0.0028379032963408942,0.08152780325654067,0.07067625621999765,0.06698939841784252,0.08130380172472217,0.08360568185941579,0.12637409524027954,-0.5779185520361991
2024-07-02,0.11611483072253986,0.10982131607077053,0.4164714438590387,0.11247097955980737,0.1857069007565839,0.15075393886201466,0.0798489313597092,0.1309977917010425,0.06448993106807169,0.11180703660265688,0.07235736419203144,0.07641151418767164,0.1625743576192106,0.06808088953477652,0.0720379236697018,0.045267112215585714,0.13668502250569792,0.16930314435725408,0.12302780154507083,0.09909805103209852,0.07724050709351185,0.19066382432768614,0.11301333185758769,0.06469501385278988,0.11603961661556632,0.17483307776905746,0.10080569413122066,0.04524465090129941,0.17262357231289777,0.13383237326539987,0.11480384302349436,0.06166317029977809,0.06070115921863255,0.21087694453978992,0.13822367049604267,0.0938950726161417,0.05600854155889763,0.1130537405706985,0.10715492342512467,0.08264321236533233,0.1595696485861968,0.1923483340040422,0.20076706163284996,0.18171476095151678,0.003030134131024642,0.0788364695410438,0.0648518841592182,0.0741865250723812,0.06811760554377651,0.08313611522795974,0.12131702769532639,-0.3728506787330317
2024-07-03,0.12236378554598037,0.10676913765350043,0.42046101314449463,0.10806473147126737,0.17741789236020783,0.15220818359971663,0.07966394996547739,0.11519834592633643,0.0653054798521993,0.10517015631149733,0.07264106108414292,0.08297490710413304,0.1755646283327141,0.06488470670083435,0.06875550198183526,0.044600437984286506,0.14208414924557583,0.17402279412519947,0.1268138861094011,0.09926544522779968,0.08648235542308023,0.1947075763620218,0.10783878021091178,0.07184489820844156,0.10886639160056255,0.1719900638474098,0.09936870192147344,0.04047942344831691,0.1720894757907042,0.11519520605632742,0.10229371515215126,0.06850715503575391,0.058324575798043274,0.19444943295534237,0.13903472995805094,0.12801874045276926,0.05451807703776472,0.10906378264755998,0.10216695557580166,0.0760403754221103,0.1444826895542123,0.18480399051862934,0.18542292125675797,0.1688466690777814,0.003134707352485894,0.0748316513197493,0.055170845376854565,0.07849221174391394,0.06933361652190279,0.08165873490876671,0.12204511560418427,-0.2881447963800905
2024-07-04,0.14394213336060263,0.10862200350741787,0.45390100560151936,0.105606578799639,0.18162361854758458,0.15950598192581864,0.07832549595589434,0.10478466414415745,0.06888398236304857,0.11417883323797694,0.07725278155521534,0.09085397187454708,0.19542439227544642,0.06564562970791048,0.06661766183264052,0.046501804824151984,0.15075874824299015,0.1848557094138547,0.13071207977652,0.09814070528085364,0.09440953833089423,0.19917563488325943,0.10288079529997088,0.08053775928238259,0.10732418003579956,0.1653452820709648,0.09256310574356834,0.03879604350494966,0.1708420647793331,0.1026954237572912,0.09971716263223351,0.0764865686368295,0.05873624433247847,0.1942726492313169,0.1306025673684172,0.16681490578322003,0.05520909927130236,0.10554943718014122,0.09514589070108917,0.07063337102313759,0.1366027665669792,0.18143682691082233,0.18236949440512462,0.15903861694573262,0.00339428619078413,0.07652852358669977,0.05615640299683584,0.08062054469594215,0.07284418838439924,0.08275824924759469,0.1260005305941977,0.28073033333730973
2024-07-05,0.1571909317375816,0.10410155395454034,0.4699281276656194,0.1078677613934032,0.1882993555198079,0.16175166437342572,0.07794952957978556,0.09847398262931,0.07351704352712041,0.12033084209438422,0.08615735779489302,0.0915419724265558,0.20690256387411846,0.06342218567928334,0.062074866634814,0.04471830741198198,0.16158396316275167,0.18295677727959067,0.13655256913311029,0.1024017402245536,0.09710221971004204,0.20619543518645417,0.09844628801310142,0.0839919924204956,0.10642552839412756,0.16103611989358835,0.08946241849766656,0.03920250892849881,0.16700629960721458,0.09005026239610278,0.0911904706096741,0.0855384030512314,0.05787421868224626,0.1966948934537039,0.1284184999057058,0.18123447089911643,0.055156053836838935,0.1070057252001696,0.08274969437080514,0.06751811704628974,0.13363930319615874,0.17816235293809513,0.17928024624289932,0.1497710054937522,0.0036695687500950137,0.07201365447154358,0.054771664524669174,0.08151799092645001,0.07611873206527425,0.07697446791454571,0.12813634288295092,0.13457013574660634
2024-07-08,0.18520517730181119,0.10607011123218482,0.5085797545009552,0.1239881195744343,0.2057025045192695,0.16500658176129543,0.08332823296468621,0.09959998366743793,0.0810549980666316,0.13769923142988005,0.10006939847413421,0.09301806987164425,0.22811778403318805,0.06123190495964242,0.05597156610552502,0.04355938164348001,0.18614247001944995,0.18874498061084297,0.146422234681623,0.1075938241864232,0.09719688810669917,0.22439124242949332,0.08763664905579671,0.08515684913360008,0.10356611691728897,0.14650941964839553,0.09271196642168289,0.04177374030678993,0.16715558760416413,0.07945859922696287,0.07824825860465655,0.0913414832917446,0.054217715019312704,0.2003276662428332,0.12602455061411863,0.20005226662709502,0.05714852799268494,0.11542880921179417,0.0664407544822801,0.07016628633658456,0.1292967423508888,0.18938867529784445,0.17054656500026208,0.14653449823357514,0.003764289257163807,0.06629040028476624,0.04795613912917592,0.08488131816919874,0.07679185509281629,0.06995295487054204,0.13010119148431948,0.22244847174181412
