datetime,159851,159570,159922,513090,516010,588200,513560,513750,159529,159531,512070,512800,588800,513030,159561,518850,159770,159992,512660,159612,513920,159755,159732,513630,517520,515880,159822,510760,159699,513310,512400,513400,512890,512200,513390,513520,511380,159655,513080,513730,159766,513360,159865,159928,511220,159691,159980,159611,513350,159985,515220,ic
2024-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-11,-0.020506634499396714,0.003671970624234966,-0.019173157579388866,-0.02066115702479343,-0.024764150943396235,0.036363636363636376,-0.003685503685503577,-0.031152647975077774,0.007554296506137925,-0.0451306413301662,-0.018803418803418848,-0.015334947538337418,0.003989361702127603,-0.011387900355871894,-0.006842619745845435,-0.011669489930359433,-0.02865329512893966,0.010638297872340496,0.011098779134295134,0.01805555555555549,-0.018949181739879473,-0.017123287671232945,0.009463722397476282,-0.020530367835757124,-0.021774193548387055,-0.015004413062665423,-0.010362694300518172,-0.015005359056806,-0.017718715393133966,0.03709550118389915,-0.022243713733075543,-0.0049652432969214955,-0.014939309056956174,-0.01048689138576775,0.02572559366754623,0.0057553956834532904,-0.0018748326042318242,0.015471167369901506,-0.014423076923076983,0.014044943820224587,-0.019174041297935096,-0.02402957486136781,-0.02611367127496167,-0.03460207612456756,0.0006993006993005757,-0.028759244042728116,-0.021229050279329642,0.02142161635832518,-0.02415026833631495,0.009887640449438129,-0.02278083267871167,0.23326847392541772
2024-06-12,-0.010895883777239712,-0.022538552787663146,-0.05389908256880738,-0.03763987792472023,-0.014051522248243575,0.03426124197002123,-0.013480392156862586,-0.055327868852458995,0.01139601139601143,-0.020383693045563533,-0.023890784982935176,-0.02485966319166011,-0.009247027741083214,-0.014989293361884481,-0.014691478942213454,-0.01582867783985098,-0.01578192252510746,-0.007429420505200568,0.0,0.024390243902439046,-0.022298456260720467,-0.03535353535353536,0.012539184952978122,-0.027303754266211677,-0.018355945730247347,-0.015789473684210353,-0.024096385542168752,-0.012847965738758016,-0.041712403951701504,0.0578446909667194,-0.0248565965583174,0.0010010010010010895,-0.009293680297397744,-0.034558823529411864,0.03703703703703698,0.0007194244604318278,-0.0013361838588989983,0.02545968882602545,-0.019963702359346636,0.021535580524344455,-0.03343023255813937,-0.01862197392923648,-0.03522205206738138,-0.04233409610983985,0.0007992007992008165,-0.0303776683087027,-0.02388888888888896,0.01344860710854956,0.014787430683918634,0.00670540902995076,0.030351437699680517,0.15090839163119407
2024-06-13,-0.0024420024420024333,-0.0035756853396901045,-0.032238805970149276,-0.032753326509723624,-0.0023837902264600697,0.04940923737916214,-0.006119951040391536,-0.04361370716510893,0.005655042412818112,-0.004895960832313362,-0.023931623931623958,-0.02110389610389607,0.009283819628647327,-0.0007153075822602384,-0.0009813542688910104,-0.01048689138576775,-0.0014492753623188692,-0.005961251862891204,-0.0021834061135370675,0.029207232267037586,-0.006974716652136004,-0.030354131534570006,0.014084507042253502,-0.013816925734024155,-0.019528071602929242,0.017793594306049654,-0.022336769759450203,-0.006472491909385147,-0.02986725663716816,0.06619937694704037,-0.018590998043052975,-0.00994035785288272,-0.004716981132075526,-0.023413897280966878,0.05259697567389887,0.0014450867052022698,-0.0012503349111369078,0.030260380014074606,-0.019903498190591007,0.03361344537815136,-0.03665689149560125,-0.015009380863039379,-0.043681747269890825,-0.049653579676674386,0.00039944078290399254,-0.01670843776106934,-0.0034110289937464566,0.023210831721470093,0.014967259120673537,-0.01863354037267073,0.028271405492730217,0.21429864253393663
2024-06-14,0.04402515723270439,0.0,-0.001820388349514479,-0.004110996916752319,0.02937576499388017,0.052004333694474436,-0.003676470588235281,-0.03131524008350717,0.005639097744360999,0.03548795944233185,0.010362694300518172,-0.009748172217709183,0.024423337856173788,-0.034677990092002786,-0.027237354085603127,-0.02399852316780504,0.017804154302670572,-0.0030211480362537513,0.0055679287305121505,0.01717032967032983,-0.002601908065915093,-0.013675213675213738,0.02187500000000009,-0.011197243755383446,-0.04988123515439424,0.05467372134038806,-0.012131715771230511,0.002169197396963085,-0.034254143646408886,0.04883720930232549,-0.025193798449612448,-0.014895729890764597,-0.007504690431519689,0.009223674096848544,0.033591731266150004,-0.0057553956834532904,0.0020590868397492024,0.01739735560194844,-0.050269299820466795,0.018501387604070274,-0.010479041916167664,-0.007532956685499026,-0.020602218700475405,-0.03259604190919674,0.0007988017973039607,-0.031198686371100237,-0.019133370849746645,-0.0009615384615385691,-0.006505576208178598,-0.013698630136986134,0.007182761372705571,0.10434389140271491
2024-06-17,0.03764115432873272,-0.00837320574162681,0.0024721878862794533,-0.00723140495867769,0.011002444987775029,0.06608884073672794,0.004938271604938205,-0.03563941299790352,-0.0056022408963585235,0.014999999999999902,0.01041666666666674,-0.02661290322580634,0.0395634379263301,-0.04181431608788089,-0.0437317784256559,-0.02324723247232474,0.019316493313521477,0.003039513677811634,0.003325942350332678,0.016460905349794164,-0.027491408934707917,0.031523642732049106,0.06319115323854674,-0.02572898799313894,-0.06077348066298338,0.09312839059674505,-0.015625,-0.006493506493506551,-0.033259423503326,0.05303612605687946,-0.039651837524178,-0.015873015873015928,-0.028837209302325473,-0.03378378378378388,0.03414948453608235,-0.027279253409906667,-0.0011639358939923294,0.01459346768589298,-0.06343506882106531,-0.0036496350364964014,-0.020771513353115778,-0.022556390977443663,-0.03943217665615151,-0.031727379553466495,0.00039932115403829016,-0.0538336052202284,-0.0408505875769446,-0.02835538752362954,-0.026901669758812696,-0.030918727915194233,-0.025316455696202556,-0.2916742081447964
2024-06-18,0.03201970443349733,-0.003658536585365857,0.004886988393402625,0.02320675105485237,0.002418379685610539,0.014447884416924683,0.0012330456226881115,-0.019292604501607746,0.013120899718837897,0.028606965174129195,0.020905923344947785,-0.006557377049180357,0.0066225165562914245,-0.016558675305975434,-0.022637795275590622,0.008569796229289661,0.020648967551622377,-0.018045112781954864,-0.001097694840834218,0.019781718963165273,0.0017559262510975504,0.020905923344947785,0.06093750000000009,0.0017467248908296096,-0.01483924154987637,0.11111111111111094,-0.012216404886561949,0.0032644178454841466,-0.027057497181510737,0.05251141552511407,-0.010880316518298572,0.0,-0.00758293838862556,-0.027252081756245272,0.046302250803858636,-0.023605150214592197,-0.0009838998211090244,0.020775623268697974,-0.03414634146341455,0.02123730378578026,-0.004511278195488688,-0.018939393939393923,-0.04416403785488965,-0.027479091995221028,0.0002994908655287176,0.0,-0.01997716894977164,-0.018112488083889322,-0.03574702108157646,-0.03293279928793935,-0.008842443729903504,-0.3146296215719553
2024-06-19,0.019583843329253448,0.0,-0.036969696969696986,0.029598308668076223,-0.03206650831353919,0.021739130434782705,0.03105590062111796,0.015184381778741818,0.014084507042253724,0.004895960832313362,0.01573426573426584,0.008223684210526327,-0.0040000000000000036,-0.015942028985507117,-0.017892644135188873,0.00605487228003776,-0.010204081632653073,-0.03742514970059885,-0.013186813186813251,0.02176870748299331,0.027192982456140546,0.00698080279232105,0.04643962848297223,0.028947368421052833,-0.013008130081300862,0.09714795008912658,0.007054673721340388,-0.0010845986984815426,-0.0034364261168384758,0.03670411985018718,-0.015686274509803977,-0.0010000000000000009,-0.014071294559099501,-0.028179741051028162,0.03826530612244894,-0.015097052480229967,-0.00767103737400765,0.022068965517241468,-0.025925925925925908,0.028414298808432825,-0.021052631578947434,-0.026565464895635715,-0.05238095238095242,-0.03464755077658288,0.0,0.01693480101608813,-0.013090495162208282,-0.027488151658767723,-0.03916211293260485,-0.031527531083481275,-0.04728682170542631,0.006877983666549175
