datetime,159851,159570,159922,513090,516010,588200,513560,513750,159529,159531,512070,512800,588800,513030,159561,518850,159770,159992,512660,159612,513920,159755,159732,513630,517520,515880,159822,510760,159699,513310,512400,513400,512890,512200,513390,513520,511380,159655,513080,513730,159766,513360,159865,159928,511220,159691,159980,159611,513350,159985,515220,ic
2024-06-25,-599643.0,-569122.0,-1634036.0,-5855257.0,-3085843.0,3390205.0,16666.0,-1411806.0,118683.0,-1795777.0,-5144660.0,252472.0,-13009162.0,-211109.0,33122.0,32394.0,-108963.0,-11815331.0,-6668728.0,429329.0,591221.0,-2414644.0,3188818.0,2627469.0,1076966.0,7169265.0,-1917.0,-7059731.0,-622406.0,3680742.0,-127790.0,1584203.0,2046274.0,-14944920.0,241085.0,337925.0,-3115057.0,199281.0,-725076.0,371895.0,-2716077.0,-479000.0,-11780971.0,-5041256.0,353430.0,1421735.0,-3511.0,1036820.0,167549.0,428767.0,-3695972.0,0.287420814479638
2024-06-26,-626920.0,-747514.0,-1315179.0,4787703.0,-2203459.0,16850174.0,47495.0,-881333.0,122241.0,-2671753.0,-3222807.0,3016479.0,-2738128.0,389292.0,258294.0,11838.0,-209714.0,-12775903.0,-1890754.0,549395.0,292882.0,-420730.0,3174585.0,3730937.0,166724.0,7547553.0,48204.0,-6322181.0,-240742.0,4282897.0,666988.0,253391.0,2326916.0,-7410746.0,331523.0,7894048.0,-2325533.0,211466.0,232222.0,254745.0,-1569841.0,2384886.0,-7091313.0,-4324193.0,322369.0,1425580.0,-1209336.0,665244.0,196058.0,491119.0,-4539583.0,0.35628959276018096
2024-06-27,-873294.0,-1754932.0,-1472352.0,5708868.0,-2685949.0,1544591.0,-10164.0,-1639097.0,185406.0,-2555861.0,-3565201.0,8765064.0,-15081922.0,-824743.0,116264.0,12093.0,-514556.0,-12059350.0,-6245845.0,549107.0,175641.0,-1864444.0,33483.0,2752404.0,414530.0,3685810.0,-9201.0,-6995466.0,-435139.0,1718226.0,1336140.0,2583975.0,1689593.0,-4709004.0,-130655.0,5206833.0,-2874547.0,274354.0,-378770.0,45435.0,-989496.0,2024929.0,-6764186.0,-4329120.0,322369.0,863925.0,-879957.0,-1469463.0,190864.0,1279189.0,-4366365.0,0.5183710407239819
2024-06-28,-1444820.0,-1541364.0,-1306036.0,-15365215.0,-4217881.0,3680093.0,-57314.0,-2700970.0,271167.0,-2366772.0,-7738827.0,8415814.0,-15427898.0,616390.0,307542.0,34934.0,-160692.0,-11445079.0,933029.0,569964.0,571566.0,-3691733.0,1014812.0,3272122.0,1627922.0,1946812.0,-97677.0,-6076014.0,-456138.0,4237680.0,1792870.0,4349365.0,3640063.0,-16882614.0,551778.0,9510387.0,-2414520.0,491132.0,-499823.0,427091.0,-1114394.0,1283100.0,-13463806.0,-6320765.0,505972.0,1228298.0,242785.0,2120772.0,322973.0,1233158.0,-2376963.0,0.3401809954751131
2024-07-01,-967044.0,-1116346.0,164952.0,-8219288.0,-2690607.0,-8841304.0,-72859.0,-2106095.0,234479.0,-830903.0,-4752574.0,11090952.0,-25460179.0,2174710.0,682953.0,38005.0,-290345.0,-8624299.0,-1210399.0,416789.0,1142178.0,-6660880.0,-2666185.0,4315862.0,2468932.0,2111779.0,-96915.0,-3105727.0,-332719.0,4206604.0,4765185.0,4349365.0,7445474.0,-5753021.0,772106.0,11831335.0,465182.0,489174.0,851326.0,357679.0,481391.0,3179955.0,-8039998.0,-4806747.0,1287960.0,3977223.0,692602.0,4926398.0,428502.0,1213538.0,143066.0,0.5397285067873303
2024-07-02,-849757.0,-1060715.0,-1031540.0,-21229419.0,-2546518.0,-6727628.0,-85143.0,-920498.0,130429.0,-757855.0,-7762437.0,11677426.0,-25136640.0,707804.0,353881.0,42646.0,-588570.0,-8937502.0,-5420039.0,424922.0,522895.0,-6696308.0,-5334333.0,2523034.0,2473317.0,-1182179.0,-101859.0,-2839450.0,-364152.0,1894340.0,938916.0,3489549.0,7794263.0,-6415723.0,883143.0,14152693.0,-1959478.0,512324.0,-114888.0,-95024.0,-1071503.0,3885341.0,-7514575.0,-3254559.0,2088714.0,4262785.0,548693.0,3859042.0,333005.0,2491790.0,-1515454.0,0.3504977375565611
2024-07-03,-848593.0,-992031.0,-1215841.0,-22206141.0,-2518405.0,-7778101.0,-95186.0,-989447.0,250956.0,-889184.0,-5006857.0,7994841.0,-24515055.0,2081822.0,590824.0,39093.0,-727850.0,-8638280.0,-5233306.0,472628.0,675613.0,-4704849.0,-2998191.0,2168834.0,1962342.0,-1122778.0,-94494.0,-3341494.0,-400555.0,2317805.0,-851103.0,4756072.0,3565267.0,2289156.0,1114454.0,21155497.0,-2416058.0,533644.0,650135.0,-26738.0,2141675.0,6281391.0,-7645464.0,-3420521.0,2792841.0,1063650.0,473296.0,2884614.0,321839.0,1287698.0,-1069680.0,0.13402714932126697
2024-07-04,-833356.0,-745060.0,-1495778.0,-20084798.0,-2530687.0,-19587368.0,-51157.0,-1166538.0,321716.0,-979804.0,-5013569.0,12097226.0,-34539276.0,3045474.0,1090759.0,38568.0,-839928.0,-8744921.0,-4031350.0,544720.0,494790.0,-4186409.0,-3162414.0,1749648.0,1952693.0,-1157676.0,-35705.0,-3527154.0,-332224.0,2101559.0,-203447.0,5849046.0,3646900.0,3457905.0,158292.0,28746215.0,-1709251.0,644568.0,1883131.0,1058926.0,2283230.0,5091171.0,-7835090.0,-3392908.0,2792803.0,-208329.0,270399.0,2989311.0,378286.0,-419517.0,-3046777.0,-0.20416751515440706
2024-07-05,-398790.0,269702.0,-1279544.0,-21016432.0,-1003672.0,-20967832.0,-55572.0,-1237400.0,435546.0,617237.0,-6739550.0,9847790.0,-29172788.0,3675641.0,1384272.0,43083.0,-660867.0,-5467893.0,-3611240.0,829647.0,366795.0,-4371501.0,-5290477.0,1610816.0,2648452.0,-4219637.0,-35803.0,-5239504.0,-341590.0,5011747.0,3340567.0,5058979.0,1779810.0,402361.0,1001105.0,19977124.0,1428268.0,824360.0,2247303.0,864079.0,3651626.0,4963401.0,-8299518.0,-3274294.0,2759537.0,-305889.0,1321372.0,305269.0,333041.0,993989.0,-3299609.0,-0.27963800904977376
2024-07-08,-417191.0,345243.0,-992663.0,-21091765.0,-963400.0,-23365534.0,-45323.0,-1249582.0,490827.0,764873.0,-7028423.0,9988053.0,-28206092.0,3459896.0,1184434.0,70617.0,-653544.0,-7231835.0,-3351421.0,1102518.0,192913.0,-4775528.0,-3086066.0,1571065.0,3121719.0,-4396978.0,-41809.0,-5715237.0,-388716.0,4507160.0,3133511.0,4983944.0,1064798.0,-437378.0,1569686.0,26853372.0,1986486.0,997165.0,1924477.0,2129314.0,3846373.0,3553955.0,-7633479.0,-3262943.0,1863447.0,-230379.0,1333353.0,300358.0,254081.0,-140278.0,-3109332.0,-0.2384216838095237
