datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-06-03,5.3,5.273,5.3,5.255,2629,1387636.3,0.85,-0.92,-0.049,0.18
2024-06-04,5.291,5.33,5.399,5.29,1305,694831.1,2.07,1.08,0.057,0.09
2024-06-05,5.302,5.291,5.312,5.284,1776,940504.4,0.53,-0.73,-0.039,0.12
2024-06-06,5.418,5.375,5.418,5.37,3081,1657290.5,0.91,1.59,0.084,0.21
2024-06-07,5.379,5.382,5.4,5.374,4487,2417253.91,0.48,0.13,0.007,0.3
2024-06-11,5.235,5.218,5.292,5.211,3715,1940901.0,1.51,-3.05,-0.164,0.25
2024-06-12,5.244,5.252,5.255,5.241,1845,968001.5,0.27,0.65,0.034,0.13
2024-06-13,5.252,5.251,5.253,5.238,624,327441.7,0.29,-0.02,-0.001,0.04
2024-06-14,5.249,5.257,5.258,5.233,704,369273.2,0.48,0.11,0.006,0.05
2024-06-17,5.274,5.265,5.343,5.262,3602,1900805.0,1.54,0.15,0.008,0.24
2024-06-18,5.279,5.273,5.282,5.273,635,335125.0,0.17,0.15,0.008,0.04
2024-06-19,5.289,5.29,5.294,5.284,216,114261.4,0.19,0.32,0.017,0.01
2024-06-20,5.288,5.338,5.338,5.288,463,246242.1,0.95,0.91,0.048,0.03
2024-06-21,5.4,5.366,5.5,5.363,2376,1276720.7,2.57,0.52,0.028,0.16
2024-06-24,5.346,5.28,5.346,5.278,3166,1673848.9,1.27,-1.6,-0.086,0.21
2024-06-25,5.291,5.29,5.294,5.283,836,442039.3,0.21,0.19,0.01,0.06
2024-06-26,5.27,5.255,5.276,5.242,986,518599.3,0.64,-0.66,-0.035,0.07
2024-06-27,5.25,5.228,5.25,5.22,1214,634489.4,0.57,-0.51,-0.027,0.08
2024-06-28,5.259,5.288,5.34,5.259,342,180618.3,1.55,1.15,0.06,0.02
2024-07-01,5.294,5.289,5.294,5.276,1048,554056.2,0.34,0.02,0.001,0.07
