datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-13,1.015,1.008,1.016,1.005,1016254,102751402.133,1.09,-0.1,-0.001,104.75
2025-05-14,1.008,1.015,1.018,1.007,459098,46485135.0,1.09,0.69,0.007,47.32
2025-05-15,1.015,1.007,1.016,1.006,136116,13771819.792,0.99,-0.79,-0.008,14.03
2025-05-16,1.007,1.006,1.008,1.003,312149,31380998.518,0.5,-0.1,-0.001,32.18
2025-05-19,1.007,1.011,1.012,1.006,312880,31581275.119,0.6,0.5,0.005,32.25
2025-05-20,1.011,1.017,1.019,1.01,250239,25403002.6,0.89,0.59,0.006,25.79
2025-05-21,1.012,1.025,1.026,1.012,426675,43680382.028,1.38,0.79,0.008,43.98
2025-05-22,1.023,1.02,1.024,1.019,290390,29690669.934,0.49,-0.49,-0.005,29.93
2025-05-23,1.017,1.015,1.029,1.014,358687,36610114.713,1.47,-0.49,-0.005,36.97
2025-05-26,1.016,1.017,1.02,1.013,307401,31226215.721,0.69,0.2,0.002,31.69
2025-05-27,1.017,1.01,1.017,1.007,321849,32508897.918,0.98,-0.69,-0.007,33.18
2025-05-28,1.009,1.016,1.017,1.006,269412,27362033.129,1.09,0.59,0.006,27.77
2025-05-29,1.017,1.019,1.021,1.013,248070,25269234.491,0.79,0.3,0.003,25.57
2025-05-30,1.02,1.017,1.02,1.011,187551,19031371.087,0.88,-0.2,-0.002,19.33
2025-06-03,1.017,1.013,1.017,1.01,189083,19129788.774,0.69,-0.39,-0.004,19.49
2025-06-04,1.009,1.016,1.017,1.009,260738,26474600.312,0.79,0.3,0.003,26.88
2025-06-05,1.017,1.016,1.019,1.013,314781,31930172.22,0.59,0.0,0.0,32.45
2025-06-06,1.017,1.019,1.021,1.017,284816,29021105.818,0.39,0.3,0.003,29.36
2025-06-09,1.022,1.026,1.027,1.018,258574,26464837.66,0.88,0.69,0.007,26.65
2025-06-10,1.026,1.019,1.027,1.014,330599,33781262.777,1.27,-0.68,-0.007,34.08
2025-06-11,1.02,1.027,1.029,1.02,416270,42792866.45,0.88,0.79,0.008,42.91
2025-06-12,1.022,1.028,1.03,1.022,402323,41398989.794,0.78,0.1,0.001,41.47
2025-06-13,1.032,1.02,1.032,1.02,337956,34615756.137,1.17,-0.78,-0.008,34.84
2025-06-16,1.023,1.019,1.026,1.019,192682,19676472.41,0.69,-0.1,-0.001,19.86
2025-06-17,1.028,1.019,1.028,1.017,336040,34253698.726,1.08,0.0,0.0,34.64
2025-06-18,1.02,1.018,1.023,1.015,273352,27822460.999,0.79,-0.1,-0.001,28.18
2025-06-19,1.014,1.008,1.015,1.006,290874,29365934.709,0.88,-0.98,-0.01,29.98
2025-06-20,1.016,1.011,1.02,1.008,215409,21752761.68,1.19,0.3,0.003,22.2
2025-06-23,1.011,1.012,1.013,1.007,268226,27091759.722,0.59,0.1,0.001,27.65
2025-06-24,1.012,1.022,1.022,1.007,266304,27161664.828,1.48,0.99,0.01,27.45
2025-06-25,1.021,1.027,1.028,1.016,292085,29866625.421,1.17,0.49,0.005,30.11
2025-06-26,1.028,1.025,1.03,1.025,320673,32985853.568,0.49,-0.19,-0.002,33.05
2025-06-27,1.029,1.033,1.036,1.024,319015,32969271.642,1.17,0.78,0.008,32.88
2025-06-30,1.038,1.032,1.039,1.028,320059,32990466.992,1.06,-0.1,-0.001,32.99
2025-07-01,1.029,1.035,1.035,1.028,197905,20445615.028,0.68,0.29,0.003,20.4
2025-07-02,1.03,1.046,1.046,1.03,352399,36755789.879,1.55,1.06,0.011,36.32
2025-07-03,1.04,1.047,1.066,1.04,225016,23536949.286,2.49,0.1,0.001,23.19
2025-07-04,1.047,1.05,1.057,1.04,291304,30646694.368,1.62,0.29,0.003,30.03
