datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-16,0.993,0.99,1.005,0.982,287515,28602417.6,2.33,0.2,0.002,7.97
2025-05-19,0.99,0.997,1.0,0.978,219120,21772444.35,2.22,0.71,0.007,6.07
2025-05-20,0.997,0.991,0.997,0.988,119270,11811338.694,0.9,-0.6,-0.006,3.3
2025-05-21,0.991,0.99,0.995,0.986,116448,11523402.248,0.91,-0.1,-0.001,3.23
2025-05-22,0.991,0.995,1.01,0.988,607997,60980002.607,2.22,0.51,0.005,16.85
2025-05-23,0.988,0.986,0.996,0.984,147405,14582084.594,1.21,-0.9,-0.009,4.08
2025-05-26,0.985,0.989,0.99,0.98,143037,14116422.83,1.01,0.3,0.003,3.96
2025-05-27,0.994,0.99,0.994,0.978,230606,22700695.477,1.62,0.1,0.001,6.39
2025-05-28,0.989,0.985,0.992,0.981,181287,17879492.738,1.11,-0.51,-0.005,5.02
2025-05-29,0.982,1.006,1.007,0.98,587552,58846291.508,2.74,2.13,0.021,16.28
2025-05-30,1.006,1.013,1.017,1.0,785802,79435001.873,1.69,0.7,0.007,21.77
2025-06-03,1.016,1.009,1.027,1.004,514878,52360036.419,2.27,-0.39,-0.004,14.27
2025-06-04,1.005,1.007,1.011,1.004,117615,11846714.715,0.69,-0.2,-0.002,3.26
2025-06-05,1.007,1.008,1.011,0.997,193906,19450411.809,1.39,0.1,0.001,5.37
2025-06-06,1.008,1.006,1.02,1.005,339282,34325808.503,1.49,-0.2,-0.002,9.4
2025-06-09,1.015,1.024,1.036,1.011,1000208,102662473.801,2.49,1.79,0.018,27.71
2025-06-10,1.025,1.009,1.025,1.001,637228,64468005.421,2.34,-1.46,-0.015,17.66
2025-06-11,1.009,1.015,1.016,1.008,182669,18493109.71,0.79,0.59,0.006,5.06
2025-06-12,1.015,1.006,1.015,1.004,209978,21187657.089,1.08,-0.89,-0.009,5.82
2025-06-13,1.013,1.025,1.032,1.007,417026,42470687.057,2.49,1.89,0.019,11.55
2025-06-16,1.029,1.026,1.032,1.012,315122,32294609.627,1.95,0.1,0.001,8.73
2025-06-17,1.026,1.026,1.032,1.014,261229,26661529.035,1.75,0.0,0.0,7.24
2025-06-18,1.03,1.038,1.05,1.025,465025,48225465.828,2.44,1.17,0.012,12.88
2025-06-19,1.037,1.022,1.039,1.008,601286,61224864.945,2.99,-1.54,-0.016,16.66
2025-06-20,1.015,1.006,1.019,1.004,455499,46000955.588,1.47,-1.57,-0.016,12.62
2025-06-23,1.007,1.02,1.021,1.007,429824,43634641.115,1.39,1.39,0.014,11.91
2025-06-24,1.006,1.021,1.026,1.001,528778,53766554.091,2.45,0.1,0.001,14.65
2025-06-25,1.022,1.056,1.057,1.018,786056,82166690.632,3.82,3.43,0.035,21.78
2025-06-26,1.057,1.064,1.089,1.056,707684,76162915.647,3.13,0.76,0.008,19.61
2025-06-27,1.067,1.077,1.088,1.066,590829,63527173.716,2.07,1.22,0.013,16.37
2025-06-30,1.079,1.133,1.134,1.075,768217,85845172.184,5.48,5.2,0.056,21.29
2025-07-01,1.136,1.123,1.138,1.11,860114,96416912.785,2.47,-0.88,-0.01,23.83
2025-07-02,1.12,1.097,1.123,1.093,804684,88805853.358,2.67,-2.32,-0.026,22.3
2025-07-03,1.093,1.099,1.114,1.092,619746,68126854.888,2.01,0.18,0.002,17.17
2025-07-04,1.099,1.094,1.107,1.083,802084,87637804.1,2.18,-0.45,-0.005,22.22
