datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-05,0.993,0.999,1.004,0.99,4762732,475637633.0,1.4,0.1,0.001,56.87
2025-03-06,1.011,1.027,1.035,1.008,4572614,467681826.0,2.7,2.8,0.028,54.6
2025-03-07,1.024,1.02,1.032,1.015,630342,64614817.0,1.66,-0.68,-0.007,7.53
2025-03-10,1.016,1.021,1.026,1.009,756105,77047610.0,1.67,0.1,0.001,9.03
2025-03-11,1.01,1.019,1.021,1.007,543589,55083266.0,1.37,-0.2,-0.002,6.49
2025-03-12,1.023,1.015,1.027,1.014,549658,56150171.0,1.28,-0.39,-0.004,6.56
2025-03-13,1.016,0.99,1.016,0.986,2521466,252018665.0,2.96,-2.46,-0.025,30.11
2025-03-14,0.991,1.008,1.008,0.987,771299,77245975.0,2.12,1.82,0.018,9.21
2025-03-17,1.008,1.007,1.01,1.001,532519,53526789.0,0.89,-0.1,-0.001,6.36
2025-03-18,1.007,1.012,1.022,1.007,781107,79298649.0,1.49,0.5,0.005,9.33
2025-03-19,1.012,1.004,1.012,1.0,542382,54553892.0,1.19,-0.79,-0.008,6.48
2025-03-20,1.003,0.996,1.005,0.995,507898,50771004.0,1.0,-0.8,-0.008,6.06
2025-03-21,0.996,0.969,0.997,0.966,687842,67416427.0,3.11,-2.71,-0.027,8.21
2025-03-24,0.97,0.965,0.974,0.947,541184,52017538.0,2.79,-0.41,-0.004,6.46
2025-03-25,0.965,0.956,0.97,0.952,330593,31752765.0,1.87,-0.93,-0.009,3.95
2025-03-26,0.958,0.957,0.965,0.952,306655,29435363.0,1.36,0.1,0.001,3.66
2025-03-27,0.961,0.964,0.977,0.949,401357,38679943.0,2.93,0.73,0.007,4.79
2025-03-28,0.96,0.956,0.97,0.955,352718,33944978.0,1.56,-0.83,-0.008,4.21
2025-03-31,0.96,0.95,0.96,0.94,457665,43319053.0,2.09,-0.63,-0.006,5.46
2025-04-01,0.951,0.959,0.969,0.951,1400818,134930771.0,1.89,0.95,0.009,16.73
2025-04-02,0.959,0.962,0.969,0.957,314399,30297165.0,1.25,0.31,0.003,3.75
2025-04-03,0.961,0.953,0.968,0.945,417893,39932552.0,2.39,-0.94,-0.009,4.99
2025-04-07,0.936,0.83,0.937,0.792,567482,49369132.0,15.22,-12.91,-0.123,6.78
2025-04-08,0.812,0.847,0.865,0.812,444472,37630483.0,6.39,2.05,0.017,5.31
2025-04-09,0.847,0.877,0.885,0.812,486192,41625696.0,8.62,3.54,0.03,5.81
2025-04-10,0.891,0.897,0.915,0.891,409569,36924726.0,2.74,2.28,0.02,4.89
2025-04-11,0.896,0.924,0.933,0.892,551690,50351478.0,4.57,3.01,0.027,6.59
2025-04-14,0.928,0.929,0.938,0.925,326195,30360200.0,1.41,0.54,0.005,3.89
2025-04-15,0.923,0.926,0.932,0.914,615006,56695018.0,1.94,-0.32,-0.003,7.34
2025-04-16,0.925,0.921,0.929,0.909,811793,74413146.0,2.16,-0.54,-0.005,9.69
2025-04-17,0.917,0.925,0.934,0.915,575558,53436428.0,2.06,0.43,0.004,6.87
2025-04-18,0.924,0.922,0.925,0.915,332892,30592736.0,1.08,-0.32,-0.003,3.97
2025-04-21,0.925,0.938,0.939,0.917,383209,35755730.0,2.39,1.74,0.016,4.58
2025-04-22,0.939,0.936,0.942,0.931,433539,40612009.0,1.17,-0.21,-0.002,5.18
2025-04-23,0.945,0.937,0.945,0.933,375806,35274049.0,1.28,0.11,0.001,4.49
2025-04-24,0.933,0.929,0.938,0.924,1470611,136942127.0,1.49,-0.85,-0.008,17.56
2025-04-25,0.93,0.928,0.934,0.919,923021,85742692.0,1.61,-0.11,-0.001,11.02
2025-04-28,0.928,0.925,0.932,0.919,310383,28671300.0,1.4,-0.32,-0.003,3.71
2025-04-29,0.921,0.928,0.931,0.921,496403,45996793.0,1.08,0.32,0.003,5.93
2025-04-30,0.933,0.939,0.942,0.926,344612,32307409.0,1.72,1.19,0.011,4.11
2025-05-06,0.941,0.958,0.958,0.941,408617,38915940.0,1.81,2.02,0.019,4.88
2025-05-07,0.964,0.959,0.977,0.951,459653,44282389.0,2.71,0.1,0.001,5.49
2025-05-08,0.96,0.961,0.964,0.953,284625,27305959.0,1.15,0.21,0.002,3.4
2025-05-09,0.957,0.944,0.957,0.941,378393,35816482.0,1.66,-1.77,-0.017,4.52
2025-05-12,0.954,0.954,0.957,0.945,357044,33922320.0,1.27,1.06,0.01,4.26
2025-05-13,0.962,0.95,0.964,0.948,419231,39971424.0,1.68,-0.42,-0.004,5.01
2025-05-14,0.948,0.948,0.956,0.942,368493,34929029.0,1.47,-0.21,-0.002,4.4
2025-05-15,0.947,0.934,0.947,0.933,341755,32003721.0,1.48,-1.48,-0.014,4.08
2025-05-16,0.935,0.934,0.938,0.931,316563,29610341.0,0.75,0.0,0.0,3.78
2025-05-19,0.935,0.935,0.937,0.926,361908,33704887.0,1.18,0.11,0.001,4.32
2025-05-20,0.933,0.94,0.944,0.933,349368,32815127.0,1.18,0.53,0.005,4.17
2025-05-21,0.942,0.938,0.942,0.936,340029,31896840.0,0.64,-0.21,-0.002,4.06
