datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-06-18,0.983,0.986,0.988,0.974,429052,42142744.505,1.43,0.72,0.007,56.18
2024-06-19,0.986,0.992,0.997,0.986,131742,13073279.553,1.12,0.61,0.006,17.25
2024-06-20,0.983,0.997,1.001,0.981,274224,27314791.485,2.02,0.5,0.005,35.91
2024-06-21,0.998,0.99,1.001,0.987,186378,18506192.052,1.4,-0.7,-0.007,24.4
2024-06-24,0.984,0.978,0.992,0.977,136477,13439353.318,1.52,-1.21,-0.012,17.87
2024-06-25,0.978,0.982,0.988,0.978,134220,13208523.362,1.02,0.41,0.004,17.57
2024-06-26,0.987,0.986,0.987,0.971,141201,13825651.671,1.63,0.41,0.004,18.49
2024-06-27,0.981,0.976,0.983,0.972,111400,10874102.977,1.12,-1.01,-0.01,14.59
2024-06-28,0.972,0.992,0.999,0.972,274568,27168503.748,2.77,1.64,0.016,35.95
2024-07-01,0.992,1.013,1.014,0.988,908922,91592532.351,2.62,2.12,0.021,119.01
2024-07-02,1.013,1.014,1.021,1.007,375670,38090873.277,1.38,0.1,0.001,49.19
2024-07-03,1.009,1.006,1.018,1.001,159879,16162843.644,1.68,-0.79,-0.008,20.93
2024-07-04,1.005,1.003,1.014,1.0,159290,16042024.013,1.39,-0.3,-0.003,20.86
2024-07-05,1.006,1.003,1.006,0.988,104438,10403310.986,1.79,0.0,0.0,13.67
2024-07-08,1.003,0.991,1.003,0.983,70318,6950419.228,1.99,-1.2,-0.012,9.21
2024-07-09,0.984,0.991,0.993,0.976,57978,5733536.674,1.72,0.0,0.0,7.59
2024-07-10,0.99,0.98,0.99,0.974,72537,7094975.8,1.61,-1.11,-0.011,9.5
2024-07-11,0.984,0.989,0.992,0.98,87710,8671315.254,1.22,0.92,0.009,11.48
2024-07-12,0.989,0.984,0.994,0.981,71068,7022763.248,1.31,-0.51,-0.005,9.31
2024-07-15,0.979,0.984,0.987,0.977,46193,4547228.037,1.02,0.0,0.0,6.05
2024-07-16,0.988,0.991,0.991,0.984,70148,6938760.422,0.71,0.71,0.007,9.19
2024-07-17,0.992,0.973,0.992,0.969,90987,8852603.201,2.32,-1.82,-0.018,11.91
2024-07-18,0.976,0.978,0.979,0.965,77636,7552662.171,1.44,0.51,0.005,10.17
2024-07-19,0.97,0.968,0.97,0.962,59206,5720411.84,0.82,-1.02,-0.01,7.75
2024-07-22,0.968,0.95,0.968,0.943,107469,10203424.553,2.58,-1.86,-0.018,14.07
2024-07-23,0.956,0.949,0.961,0.949,34910,3338138.306,1.26,-0.11,-0.001,4.57
2024-07-24,0.944,0.947,0.953,0.939,15532,1470578.523,1.48,-0.21,-0.002,2.03
2024-07-25,0.945,0.936,0.945,0.93,41881,3909673.857,1.58,-1.16,-0.011,5.48
2024-07-26,0.933,0.94,0.947,0.933,20197,1899456.509,1.5,0.43,0.004,2.64
2024-07-29,0.933,0.943,0.945,0.933,15028,1414418.837,1.28,0.32,0.003,1.97
2024-07-30,0.938,0.927,0.938,0.924,104242,9676745.462,1.48,-1.7,-0.016,13.65
2024-07-31,0.926,0.95,0.953,0.926,77996,7374616.705,2.91,2.48,0.023,10.21
2024-08-01,0.95,0.953,0.964,0.948,24998,2388569.669,1.68,0.32,0.003,3.27
2024-08-02,0.953,0.947,0.953,0.942,13199,1245433.169,1.15,-0.63,-0.006,1.73
2024-08-05,0.942,0.916,0.942,0.916,63095,5827148.918,2.75,-3.27,-0.031,8.26
2024-08-06,0.925,0.925,0.929,0.92,13569,1255522.346,0.98,0.98,0.009,1.78
2024-08-07,0.925,0.931,0.937,0.923,44842,4182837.279,1.51,0.65,0.006,5.87
2024-08-08,0.931,0.931,0.932,0.925,20079,1862929.843,0.75,0.0,0.0,2.63
2024-08-09,0.937,0.935,0.94,0.934,25655,2402059.635,0.64,0.43,0.004,3.36
2024-08-12,0.937,0.939,0.944,0.934,37483,3516930.841,1.07,0.43,0.004,4.91
2024-08-13,0.945,0.945,0.946,0.938,79600,7498400.844,0.85,0.64,0.006,10.42
2024-08-14,0.946,0.938,0.946,0.935,55636,5217804.085,1.16,-0.74,-0.007,7.28
2024-08-15,0.935,0.943,0.946,0.933,80457,7559985.176,1.39,0.53,0.005,10.53
2024-08-16,0.944,0.947,0.952,0.944,69424,6569869.85,0.85,0.42,0.004,9.09
2024-08-19,0.949,0.952,0.958,0.949,67606,6445624.256,0.95,0.53,0.005,8.85
2024-08-20,0.951,0.943,0.951,0.935,64881,6089992.947,1.68,-0.95,-0.009,8.5
2024-08-21,0.938,0.937,0.938,0.927,77851,7262897.087,1.17,-0.64,-0.006,10.19
2024-08-22,0.937,0.929,0.937,0.927,64923,6034124.734,1.07,-0.85,-0.008,8.5
2024-08-23,0.93,0.93,0.936,0.924,59719,5531999.647,1.29,0.11,0.001,7.82
2024-08-26,0.936,0.935,0.936,0.927,90036,8360712.416,0.97,0.54,0.005,11.79
2024-08-27,0.937,0.94,0.945,0.934,107009,10076880.375,1.18,0.53,0.005,14.01
2024-08-28,0.936,0.943,0.948,0.935,29194,2752087.032,1.38,0.32,0.003,3.82
2024-08-29,0.935,0.934,0.935,0.922,79243,7375357.212,1.38,-0.95,-0.009,10.38
2024-08-30,0.931,0.938,0.944,0.926,66412,6245420.118,1.93,0.43,0.004,8.7
2024-09-02,0.936,0.935,0.944,0.934,63198,5922433.534,1.07,-0.32,-0.003,8.28
2024-09-03,0.935,0.924,0.935,0.919,78009,7210764.2,1.71,-1.18,-0.011,10.21
2024-09-04,0.919,0.897,0.919,0.895,95901,8626897.171,2.6,-2.92,-0.027,12.56
2024-09-05,0.896,0.893,0.9,0.888,63848,5689259.99,1.34,-0.45,-0.004,8.36
2024-09-06,0.894,0.885,0.895,0.881,66903,5938172.986,1.57,-0.9,-0.008,8.76
2024-09-09,0.887,0.867,0.887,0.86,123980,10728417.268,3.05,-2.03,-0.018,16.23
2024-09-10,0.863,0.865,0.871,0.858,63858,5504808.929,1.5,-0.23,-0.002,8.36
2024-09-11,0.861,0.85,0.861,0.839,155425,13119725.078,2.54,-1.73,-0.015,20.35
2024-09-12,0.846,0.855,0.86,0.846,156603,13397495.275,1.65,0.59,0.005,20.51
2024-09-13,0.855,0.854,0.864,0.854,77669,6676408.17,1.17,-0.12,-0.001,10.17
2024-09-18,0.854,0.862,0.865,0.853,130189,11170556.233,1.41,0.94,0.008,17.05
2024-09-19,0.865,0.867,0.873,0.856,115189,10003870.33,1.97,0.58,0.005,15.08
2024-09-20,0.872,0.872,0.877,0.869,95784,8365077.339,0.92,0.58,0.005,12.54
2024-09-23,0.872,0.879,0.884,0.872,87071,7662271.781,1.38,0.8,0.007,11.4
2024-09-24,0.887,0.91,0.914,0.886,92194,8334502.931,3.19,3.53,0.031,12.07
2024-09-25,0.915,0.928,0.944,0.915,103414,9681675.433,3.19,1.98,0.018,13.54
2024-09-26,0.923,0.932,0.932,0.915,70151,6451764.529,1.83,0.43,0.004,9.19
2024-09-27,0.933,0.954,0.954,0.927,100440,9520850.245,2.9,2.36,0.022,13.15
2024-09-30,0.955,1.019,1.032,0.955,319142,32136634.103,8.07,6.81,0.065,41.79
2024-10-08,1.111,1.062,1.121,1.01,316449,33704576.018,10.89,4.22,0.043,41.44
