datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2021-05-20,0.967,0.955,0.967,0.951,385220,37729733.0,1.65,-1.75,-0.017,0.87
2021-05-21,0.956,0.955,0.96,0.949,292796,28655140.0,1.15,0.0,0.0,0.66
2021-05-24,0.955,0.96,0.961,0.955,71984,7081563.0,0.63,0.52,0.005,0.16
2021-05-25,0.96,0.961,0.965,0.957,164202,16180621.0,0.83,0.1,0.001,0.37
2021-05-26,0.961,0.97,0.97,0.96,314797,31194887.0,1.04,0.94,0.009,0.71
2021-05-27,0.965,0.971,0.972,0.964,262862,26095659.0,0.82,0.1,0.001,0.59
2021-05-28,0.97,0.971,0.975,0.969,63087,6287229.0,0.62,0.0,0.0,0.14
2021-05-31,0.966,0.961,0.971,0.957,112044,11046699.0,1.44,-1.03,-0.01,0.25
2021-06-01,0.961,0.959,0.961,0.956,64614,6355616.0,0.52,-0.21,-0.002,0.15
2021-06-02,0.959,0.965,0.97,0.959,97238,9629327.0,1.15,0.63,0.006,0.22
2021-06-03,0.965,0.963,0.969,0.962,38983,3856443.0,0.73,-0.21,-0.002,0.09
2021-06-04,0.96,0.963,0.964,0.959,74616,7356841.0,0.52,0.0,0.0,0.17
2021-06-07,0.962,0.962,0.963,0.96,82147,8108002.0,0.31,-0.1,-0.001,0.19
2021-06-08,0.966,0.963,0.966,0.958,84710,8353910.0,0.83,0.1,0.001,0.19
2021-06-09,0.964,0.967,0.968,0.963,77362,7665477.0,0.52,0.42,0.004,0.17
2021-06-10,0.965,0.964,0.969,0.964,65542,6500539.0,0.52,-0.31,-0.003,0.15
2021-06-11,0.965,0.963,0.965,0.959,151610,14969036.0,0.62,-0.1,-0.001,0.34
2021-06-15,0.962,0.956,0.965,0.951,172806,16934870.0,1.45,-0.73,-0.007,0.39
2021-06-16,0.954,0.954,0.956,0.952,142209,13927993.0,0.42,-0.21,-0.002,0.32
2021-06-17,0.949,0.952,0.955,0.949,74472,7284587.0,0.63,-0.21,-0.002,0.17
2021-06-18,0.951,0.947,0.952,0.946,29777,2894961.0,0.63,-0.53,-0.005,0.07
2021-06-21,0.946,0.94,0.946,0.936,108196,10423307.0,1.06,-0.74,-0.007,0.24
2021-06-22,0.939,0.949,0.95,0.939,108254,10532821.0,1.17,0.96,0.009,0.24
2021-06-23,0.949,0.952,0.953,0.946,182421,17776164.0,0.74,0.32,0.003,0.41
2021-06-24,0.954,0.957,0.96,0.954,59943,5891072.0,0.63,0.53,0.005,0.14
2021-06-25,0.959,0.962,0.964,0.958,98208,9682610.0,0.63,0.52,0.005,0.22
2021-06-28,0.962,0.953,0.962,0.952,28401,2790433.0,1.04,-0.94,-0.009,0.06
2021-06-29,0.955,0.946,0.956,0.946,35520,3457504.0,1.05,-0.73,-0.007,0.08
2021-06-30,0.949,0.945,0.952,0.944,41426,4025039.0,0.85,-0.11,-0.001,0.09
2021-07-01,0.945,0.945,0.948,0.937,121416,11756885.0,1.16,0.0,0.0,0.27
2021-07-02,0.946,0.941,0.946,0.938,170805,16509058.0,0.85,-0.42,-0.004,0.38
2021-07-05,0.943,0.946,0.948,0.943,263130,25535246.0,0.53,0.53,0.005,0.59
2021-07-06,0.945,0.942,0.948,0.94,169075,16375501.0,0.85,-0.42,-0.004,0.38
2021-07-07,0.938,0.934,0.939,0.932,297967,28604527.0,0.74,-0.85,-0.008,0.67
2021-07-08,0.933,0.922,0.937,0.92,84714,8065987.0,1.82,-1.28,-0.012,0.19
2021-07-09,0.92,0.916,0.922,0.914,288797,27244710.0,0.87,-0.65,-0.006,0.65
2021-07-12,0.918,0.921,0.929,0.917,200319,18959307.0,1.31,0.55,0.005,0.45
