datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-28,1.007,1.0,1.013,1.0,1109918,111733647.0,1.29,-0.7,-0.007,287.67
2025-05-29,1.0,1.04,1.041,1.0,611641,62563590.0,4.1,4.0,0.04,158.53
2025-05-30,1.032,1.042,1.063,1.032,241647,25234301.0,2.98,0.19,0.002,62.63
2025-06-03,1.046,1.061,1.066,1.04,135460,14270727.0,2.5,1.82,0.019,35.11
2025-06-04,1.062,1.063,1.073,1.05,85534,9090442.0,2.17,0.19,0.002,22.17
2025-06-05,1.066,1.062,1.071,1.051,39686,4201511.0,1.88,-0.09,-0.001,10.29
2025-06-06,1.057,1.055,1.059,1.046,39213,4123896.0,1.22,-0.66,-0.007,10.16
2025-06-09,1.058,1.089,1.102,1.056,51287,5578003.0,4.36,3.22,0.034,13.29
2025-06-10,1.1,1.09,1.143,1.077,206394,22493469.0,6.06,0.09,0.001,53.49
2025-06-11,1.088,1.085,1.093,1.075,70651,7664970.0,1.65,-0.46,-0.005,18.31
2025-06-12,1.083,1.109,1.113,1.08,99412,10920142.0,3.04,2.21,0.024,25.77
2025-06-13,1.105,1.084,1.112,1.075,80367,8768456.0,3.34,-2.25,-0.025,20.83
