datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-10-15,0.974,0.952,0.979,0.95,7051917,682289699.978,2.98,-2.26,-0.022,4.71
2024-10-16,0.941,0.944,0.956,0.938,8231823,779446078.612,1.89,-0.84,-0.008,5.49
2024-10-17,0.948,0.935,0.957,0.934,6023026,570435848.968,2.44,-0.95,-0.009,4.02
2024-10-18,0.931,0.969,0.996,0.929,6948597,663762468.484,7.17,3.64,0.034,4.64
2024-10-21,0.972,0.973,0.988,0.963,5183604,506599579.873,2.58,0.41,0.004,3.46
2024-10-22,0.976,0.98,0.984,0.97,4111997,402975749.564,1.44,0.72,0.007,2.74
2024-10-23,0.981,0.986,0.996,0.977,4467468,441760222.713,1.94,0.61,0.006,2.98
2024-10-24,0.986,0.974,0.986,0.972,4852729,474739432.751,1.42,-1.22,-0.012,3.24
2024-10-25,0.977,0.986,0.993,0.974,6319657,622918809.583,1.95,1.23,0.012,4.22
2024-10-28,0.986,0.989,0.989,0.976,5491372,541478102.608,1.32,0.3,0.003,3.66
2024-10-29,0.99,0.979,0.996,0.979,6924133,684184492.617,1.72,-1.01,-0.01,4.62
2024-10-30,0.979,0.975,0.982,0.967,7784727,760748461.943,1.53,-0.41,-0.004,5.19
2024-10-31,0.975,0.976,0.984,0.967,8327444,815608670.513,1.74,0.1,0.001,5.56
2024-11-01,0.975,0.974,0.985,0.969,8092384,792390957.522,1.64,-0.2,-0.002,5.4
2024-11-04,0.976,0.987,0.987,0.972,6463154,633934920.177,1.54,1.33,0.013,4.31
2024-11-05,0.987,1.014,1.015,0.983,11146179,1119322114.296,3.24,2.74,0.027,7.44
2024-11-06,1.012,1.011,1.026,1.004,11689356,1188808869.88,2.17,-0.3,-0.003,7.8
2024-11-07,1.004,1.037,1.037,1.001,11800235,1202292065.758,3.56,2.57,0.026,7.87
2024-11-08,1.051,1.028,1.051,1.025,10970776,1139072930.353,2.51,-0.87,-0.009,7.32
2024-11-11,1.022,1.039,1.04,1.016,8090804,832718224.846,2.33,1.07,0.011,5.4
2024-11-12,1.039,1.028,1.051,1.02,10775076,1118615965.906,2.98,-1.06,-0.011,7.19
2024-11-13,1.025,1.031,1.035,1.021,8868091,912330901.021,1.36,0.29,0.003,5.92
2024-11-14,1.031,1.011,1.031,1.008,9196261,942165116.983,2.23,-1.94,-0.02,6.14
2024-11-15,1.011,0.991,1.013,0.99,12574209,1266885905.284,2.27,-1.98,-0.02,8.39
2024-11-18,0.994,0.984,1.003,0.977,13180717,1311154146.277,2.62,-0.71,-0.007,8.79
2024-11-19,0.986,0.992,0.992,0.969,12478499,1227637117.326,2.34,0.81,0.008,8.33
2024-11-20,0.988,0.996,1.0,0.986,11886210,1181796020.791,1.41,0.4,0.004,7.93
2024-11-21,0.996,0.998,1.0,0.991,8688237,866583539.744,0.9,0.2,0.002,5.8
2024-11-22,0.998,0.968,0.998,0.965,12774008,1261145148.087,3.31,-3.01,-0.03,8.52
2024-11-25,0.967,0.961,0.971,0.951,14185842,1368069141.121,2.07,-0.72,-0.007,9.47
2024-11-26,0.958,0.957,0.967,0.956,12816753,1234435236.354,1.14,-0.42,-0.004,8.55
2024-11-27,0.957,0.975,0.975,0.949,14573485,1400450869.05,2.72,1.88,0.018,9.72
2024-11-28,0.975,0.966,0.975,0.963,14860400,1443264252.306,1.23,-0.92,-0.009,9.92
2024-11-29,0.966,0.976,0.987,0.965,14322126,1396599199.62,2.28,1.04,0.01,9.56
2024-12-02,0.977,0.987,0.989,0.974,15283532,1506520510.673,1.54,1.13,0.011,10.2
2024-12-03,0.987,0.986,0.991,0.979,14442055,1423343164.302,1.22,-0.1,-0.001,9.64
2024-12-04,0.986,0.98,0.988,0.977,13990463,1377394112.499,1.12,-0.61,-0.006,9.33
2024-12-05,0.979,0.979,0.983,0.975,13191455,1294200083.103,0.82,-0.1,-0.001,8.8
2024-12-06,0.979,0.991,0.999,0.978,17126734,1693629709.194,2.15,1.23,0.012,11.43
2024-12-09,0.993,0.991,0.997,0.984,14536883,1442578631.756,1.31,0.0,0.0,9.7
2024-12-10,1.019,0.998,1.027,0.995,16655315,1680633933.167,3.23,0.71,0.007,11.11
2024-12-11,0.998,0.997,1.0,0.994,15023881,1501909335.69,0.6,-0.1,-0.001,10.02
2024-12-12,0.997,1.006,1.007,0.995,15648119,1567353004.117,1.2,0.9,0.009,10.44
2024-12-13,0.999,0.985,0.999,0.982,17917315,1776180120.03,1.69,-2.09,-0.021,11.96
2024-12-16,0.983,0.975,0.985,0.973,15707651,1538586887.096,1.22,-1.02,-0.01,10.48
2024-12-17,0.972,0.977,0.985,0.972,16422423,1610356792.13,1.33,0.21,0.002,10.96
2024-12-18,0.977,0.981,0.985,0.977,14720623,1447343275.491,0.82,0.41,0.004,9.82
2024-12-19,0.977,0.984,0.986,0.97,17125057,1680542236.542,1.63,0.31,0.003,11.43
2024-12-20,0.984,0.983,0.989,0.979,23860825,2353086114.578,1.02,-0.1,-0.001,15.92
2024-12-23,0.983,0.978,0.988,0.978,16776285,1653760579.81,1.02,-0.51,-0.005,11.19
2024-12-24,0.979,0.99,0.991,0.979,17061828,1684555556.715,1.23,1.23,0.012,11.38
2024-12-25,0.993,0.988,0.993,0.984,16686573,1652374814.508,0.91,-0.2,-0.002,11.13
2024-12-26,0.987,0.991,0.993,0.985,16757924,1662215627.571,0.81,0.3,0.003,11.18
2024-12-27,0.991,0.99,0.999,0.987,19514273,1939394799.696,1.21,-0.1,-0.001,13.02
2024-12-30,0.991,0.993,0.995,0.989,19533438,1942210171.827,0.61,0.3,0.003,13.03
2024-12-31,0.992,0.976,0.994,0.975,18447929,1821497709.346,1.91,-1.71,-0.017,12.31
2025-01-02,0.974,0.948,0.977,0.939,20378063,1961119065.651,3.89,-2.87,-0.028,13.6
2025-01-03,0.946,0.935,0.95,0.932,19331883,1827624288.119,1.9,-1.37,-0.013,12.9
2025-01-06,0.938,0.931,0.938,0.926,21067554,1966610860.38,1.28,-0.43,-0.004,14.06
2025-01-07,0.933,0.938,0.939,0.928,17551453,1640781734.059,1.18,0.75,0.007,11.71
2025-01-08,0.936,0.937,0.944,0.92,20172891,1884753407.787,2.56,-0.11,-0.001,13.46
2025-01-09,0.935,0.938,0.94,0.933,19063581,1790954893.177,0.75,0.11,0.001,12.72
2025-01-10,0.936,0.924,0.939,0.924,20992459,1962273283.727,1.6,-1.49,-0.014,14.01
