datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-06-03,0.724,0.732,0.737,0.721,126914,9291506.0,2.22,1.39,0.01,3.01
2024-06-04,0.73,0.74,0.74,0.726,172732,12703444.3,1.91,1.09,0.008,4.09
2024-06-05,0.74,0.732,0.748,0.731,147086,10863263.5,2.3,-1.08,-0.008,3.48
2024-06-06,0.734,0.734,0.747,0.731,124732,9204127.0,2.19,0.27,0.002,2.95
2024-06-07,0.735,0.731,0.741,0.728,72051,5293380.6,1.77,-0.41,-0.003,1.71
2024-06-11,0.728,0.731,0.733,0.719,145027,10533859.4,1.92,0.0,0.0,3.44
2024-06-12,0.723,0.72,0.731,0.718,106405,7677335.5,1.78,-1.5,-0.011,2.52
2024-06-13,0.723,0.727,0.729,0.721,77725,5635439.3,1.11,0.97,0.007,1.84
2024-06-14,0.724,0.728,0.732,0.722,65521,4765512.5,1.38,0.14,0.001,1.55
2024-06-17,0.724,0.726,0.735,0.716,105534,7684365.6,2.61,-0.27,-0.002,2.5
2024-06-18,0.73,0.726,0.731,0.723,80377,5849924.0,1.1,0.0,0.0,1.9
2024-06-19,0.729,0.753,0.753,0.729,192966,14352440.6,3.31,3.72,0.027,4.57
2024-06-20,0.756,0.75,0.759,0.747,212355,15979963.5,1.59,-0.4,-0.003,5.03
2024-06-21,0.742,0.739,0.746,0.733,138513,10234878.8,1.73,-1.47,-0.011,3.28
2024-06-24,0.739,0.73,0.739,0.728,80037,5849874.5,1.49,-1.22,-0.009,1.9
2024-06-25,0.738,0.739,0.748,0.735,98795,7332667.1,1.78,1.23,0.009,2.34
2024-06-26,0.736,0.741,0.744,0.665,86560,6389463.1,10.69,0.27,0.002,2.05
2024-06-27,0.735,0.725,0.738,0.723,72410,5275901.8,2.02,-2.16,-0.016,1.72
2024-06-28,0.722,0.727,0.732,0.72,94205,6840164.1,1.66,0.28,0.002,2.23
2024-07-01,0.723,0.729,0.729,0.72,24074,1747364.3,1.24,0.28,0.002,0.57
2024-07-02,0.723,0.734,0.74,0.723,82334,6054750.3,2.33,0.69,0.005,1.95
2024-07-03,0.739,0.744,0.744,0.734,93086,6882446.8,1.36,1.36,0.01,2.21
2024-07-04,0.749,0.749,0.753,0.745,82969,6216309.3,1.08,0.67,0.005,1.97
2024-07-05,0.749,0.739,0.75,0.734,81768,6051206.0,2.14,-1.34,-0.01,1.94
2024-07-08,0.733,0.728,0.74,0.727,62085,4548640.6,1.76,-1.49,-0.011,1.47
2024-07-09,0.725,0.73,0.734,0.722,124750,9058202.9,1.65,0.27,0.002,2.96
2024-07-10,0.735,0.726,0.74,0.724,218548,16003721.0,2.19,-0.55,-0.004,5.18
2024-07-11,0.734,0.735,0.738,0.729,126938,9307392.4,1.24,1.24,0.009,3.01
2024-07-12,0.742,0.755,0.755,0.742,179888,13485187.8,1.77,2.72,0.02,4.26
2024-07-15,0.753,0.742,0.753,0.74,117705,8783027.2,1.72,-1.72,-0.013,2.79
2024-07-16,0.739,0.734,0.739,0.731,103337,7577621.3,1.08,-1.08,-0.008,2.45
2024-07-17,0.731,0.729,0.735,0.723,160039,11662585.8,1.63,-0.68,-0.005,3.79
2024-07-18,0.725,0.73,0.731,0.719,169704,12323620.9,1.65,0.14,0.001,4.02
2024-07-19,0.725,0.714,0.725,0.712,141208,10103729.2,1.78,-2.19,-0.016,3.35
2024-07-22,0.715,0.725,0.725,0.71,199724,14374675.8,2.1,1.54,0.011,4.73
2024-07-23,0.725,0.718,0.727,0.717,54616,3941118.6,1.38,-0.97,-0.007,1.29
2024-07-24,0.717,0.707,0.719,0.705,74210,5283233.9,1.95,-1.53,-0.011,1.76
2024-07-25,0.702,0.688,0.706,0.687,122829,8505135.56,2.69,-2.69,-0.019,2.91
2024-07-26,0.689,0.691,0.698,0.685,106773,7380356.7,1.89,0.44,0.003,2.53
2024-07-29,0.696,0.701,0.702,0.694,89468,6246875.4,1.16,1.45,0.01,2.12
2024-07-30,0.693,0.685,0.693,0.683,78116,5366558.8,1.43,-2.28,-0.016,1.85
2024-07-31,0.684,0.699,0.7,0.682,114862,7955451.6,2.63,2.04,0.014,2.72
2024-08-01,0.695,0.697,0.699,0.692,85027,5913302.1,1.0,-0.29,-0.002,2.01
2024-08-02,0.691,0.68,0.691,0.677,178177,12192765.5,2.01,-2.44,-0.017,4.22
2024-08-05,0.669,0.665,0.683,0.661,288334,19312177.7,3.24,-2.21,-0.015,6.83
2024-08-06,0.674,0.666,0.676,0.663,92670,6195942.0,1.95,0.15,0.001,2.2
2024-08-07,0.666,0.674,0.68,0.666,86865,5860032.4,2.1,1.2,0.008,2.06
2024-08-08,0.671,0.679,0.681,0.667,67037,4530194.8,2.08,0.74,0.005,1.59
2024-08-09,0.685,0.688,0.691,0.682,158163,10873478.5,1.33,1.33,0.009,3.75
2024-08-12,0.684,0.685,0.688,0.68,70956,4849256.3,1.16,-0.44,-0.003,1.68
2024-08-13,0.685,0.69,0.692,0.684,51324,3527466.3,1.17,0.73,0.005,1.22
2024-08-14,0.692,0.682,0.692,0.681,33728,2313243.9,1.59,-1.16,-0.008,0.8
2024-08-15,0.679,0.684,0.692,0.678,329103,22605861.6,2.05,0.29,0.002,7.8
2024-08-16,0.689,0.699,0.701,0.689,118498,8257017.12,1.75,2.19,0.015,2.81
2024-08-19,0.703,0.7,0.706,0.699,225035,15819317.3,1.0,0.14,0.001,5.33
2024-08-20,0.706,0.698,0.708,0.696,41238,2880738.2,1.71,-0.29,-0.002,0.98
2024-08-21,0.693,0.692,0.694,0.684,81749,5636281.0,1.43,-0.86,-0.006,1.94
2024-08-22,0.693,0.698,0.698,0.689,201990,14005705.0,1.3,0.87,0.006,4.79
2024-08-23,0.693,0.7,0.701,0.693,88733,6185292.0,1.15,0.29,0.002,2.1
2024-08-26,0.7,0.705,0.707,0.7,116696,8229417.4,1.0,0.71,0.005,2.76
2024-08-27,0.701,0.71,0.71,0.699,79444,5599811.5,1.56,0.71,0.005,1.88
2024-08-28,0.708,0.701,0.71,0.698,90888,6377448.6,1.69,-1.27,-0.009,2.15
2024-08-29,0.698,0.709,0.709,0.697,259899,18271578.9,1.71,1.14,0.008,6.16
2024-08-30,0.709,0.72,0.727,0.709,221777,15964435.58,2.54,1.55,0.011,5.25
2024-09-02,0.716,0.705,0.716,0.704,75096,5308018.7,1.67,-2.08,-0.015,1.78
2024-09-03,0.705,0.704,0.708,0.701,54521,3840584.5,0.99,-0.14,-0.001,1.29
2024-09-04,0.702,0.695,0.702,0.691,153938,10673470.3,1.56,-1.28,-0.009,3.65
2024-09-05,0.694,0.689,0.697,0.688,80828,5593169.0,1.29,-0.86,-0.006,1.91
2024-09-06,0.687,0.686,0.692,0.683,45116,3100659.6,1.31,-0.44,-0.003,1.07
2024-09-09,0.681,0.678,0.689,0.677,48910,3326412.9,1.75,-1.17,-0.008,1.16
2024-09-10,0.677,0.685,0.685,0.677,65418,4459703.2,1.18,1.03,0.007,1.55
2024-09-11,0.68,0.677,0.68,0.672,99427,6706784.53,1.17,-1.17,-0.008,2.36
2024-09-12,0.683,0.686,0.688,0.679,77290,5279229.6,1.33,1.33,0.009,1.83
2024-09-13,0.686,0.689,0.695,0.686,69180,4775781.5,1.31,0.44,0.003,1.64
