datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-05,0.986,0.994,0.998,0.984,3318213,329624298.0,1.41,0.0,0.0,23.98
2025-03-06,1.0,1.017,1.022,1.0,7178335,727284926.0,2.21,2.31,0.023,51.87
2025-03-07,1.017,1.014,1.025,1.009,3010540,306897494.0,1.57,-0.29,-0.003,21.75
2025-03-10,1.012,1.015,1.019,1.002,1306950,132064532.0,1.68,0.1,0.001,9.44
2025-03-11,1.005,1.014,1.016,1.002,1089311,109934510.0,1.38,-0.1,-0.001,7.87
2025-03-12,1.015,1.01,1.024,1.01,1327279,135165448.0,1.38,-0.39,-0.004,9.59
2025-03-13,1.008,0.988,1.01,0.98,1550688,154188576.0,2.97,-2.18,-0.022,11.21
2025-03-14,0.984,1.005,1.005,0.984,1234972,123048061.0,2.13,1.72,0.017,8.92
2025-03-17,1.008,1.003,1.008,0.996,943194,94485489.0,1.19,-0.2,-0.002,6.82
2025-03-18,1.004,1.009,1.019,1.004,1187997,120158847.0,1.5,0.6,0.006,8.58
2025-03-19,1.006,1.0,1.009,0.997,1106934,110989837.0,1.19,-0.89,-0.009,8.0
2025-03-20,1.0,0.99,1.001,0.989,1561633,155395344.0,1.2,-1.0,-0.01,11.28
2025-03-21,0.988,0.967,0.992,0.962,1951912,190257662.0,3.03,-2.32,-0.023,14.1
2025-03-24,0.967,0.964,0.973,0.947,1899805,182939011.0,2.69,-0.31,-0.003,13.73
2025-03-25,0.962,0.952,0.967,0.949,1297615,124065143.0,1.87,-1.24,-0.012,9.38
2025-03-26,0.952,0.954,0.962,0.951,830080,79446914.0,1.16,0.21,0.002,6.0
2025-03-27,0.954,0.961,0.975,0.946,1181156,113458673.0,3.04,0.73,0.007,8.53
2025-03-28,0.962,0.953,0.966,0.952,965826,92596663.0,1.46,-0.83,-0.008,6.98
2025-03-31,0.951,0.951,0.953,0.936,1206694,113744699.0,1.78,-0.21,-0.002,8.72
2025-04-01,0.951,0.956,0.967,0.951,941824,90368312.0,1.68,0.53,0.005,6.81
2025-04-02,0.957,0.96,0.967,0.955,922616,88729573.0,1.26,0.42,0.004,6.67
2025-04-03,0.955,0.946,0.965,0.942,812476,77284504.0,2.4,-1.46,-0.014,5.87
2025-04-07,0.928,0.836,0.928,0.794,1040590,89090915.0,14.16,-11.63,-0.11,7.52
2025-04-08,0.83,0.844,0.863,0.83,2429624,204499303.0,3.95,0.96,0.008,17.56
2025-04-09,0.831,0.878,0.883,0.812,1159840,100343427.0,8.41,4.03,0.034,8.38
2025-04-10,0.891,0.896,0.913,0.891,1405671,126696873.0,2.51,2.05,0.018,10.16
2025-04-11,0.886,0.923,0.935,0.886,1526913,139979787.0,5.47,3.01,0.027,11.03
2025-04-14,0.931,0.928,0.937,0.922,1056640,98285445.0,1.63,0.54,0.005,7.64
2025-04-15,0.925,0.921,0.927,0.912,1452283,133462666.0,1.62,-0.75,-0.007,10.49
2025-04-16,0.921,0.919,0.925,0.906,1112014,101783112.0,2.06,-0.22,-0.002,8.04
2025-04-17,0.918,0.923,0.932,0.917,1039971,96423117.0,1.63,0.44,0.004,7.51
2025-04-18,0.92,0.919,0.923,0.912,1167779,106961503.0,1.19,-0.43,-0.004,8.44
2025-04-21,0.919,0.935,0.935,0.915,1195997,111312037.0,2.18,1.74,0.016,8.64
2025-04-22,0.935,0.935,0.94,0.928,1067126,99719812.0,1.28,0.0,0.0,7.71
2025-04-23,0.936,0.934,0.945,0.93,1376194,128907250.0,1.6,-0.11,-0.001,9.94
2025-04-24,0.938,0.926,0.938,0.921,1126429,104569710.0,1.82,-0.86,-0.008,8.14
2025-04-25,0.931,0.925,0.931,0.915,888500,82039650.0,1.73,-0.11,-0.001,6.42
2025-04-28,0.927,0.924,0.928,0.917,907078,83768195.0,1.19,-0.11,-0.001,6.55
2025-04-29,0.925,0.925,0.928,0.917,636992,58850272.0,1.19,0.11,0.001,4.6
2025-04-30,0.929,0.938,0.94,0.928,869402,81438375.0,1.3,1.41,0.013,6.28
2025-05-06,0.946,0.954,0.954,0.94,1546686,146980677.0,1.49,1.71,0.016,11.18
2025-05-07,0.965,0.954,0.97,0.946,1641736,157157782.0,2.52,0.0,0.0,11.86
2025-05-08,0.949,0.957,0.961,0.949,1104628,105633830.0,1.26,0.31,0.003,7.98
2025-05-09,0.958,0.942,0.958,0.938,1193238,112615411.0,2.09,-1.57,-0.015,8.62
2025-05-12,0.95,0.949,0.953,0.942,1133317,107276650.0,1.17,0.74,0.007,8.19
2025-05-13,0.962,0.947,0.962,0.945,923705,87798484.0,1.79,-0.21,-0.002,6.67
2025-05-14,0.947,0.946,0.953,0.939,1255802,118561444.0,1.48,-0.11,-0.001,9.07
2025-05-15,0.948,0.93,0.948,0.93,1244734,116218084.0,1.9,-1.69,-0.016,8.99
2025-05-16,0.927,0.932,0.936,0.926,1374998,128156483.0,1.08,0.22,0.002,9.94
2025-05-19,0.932,0.933,0.935,0.923,1191712,110678006.0,1.29,0.11,0.001,8.61
2025-05-20,0.934,0.938,0.941,0.932,1358514,127267372.0,0.96,0.54,0.005,9.82
