datetime,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2025-05-30,1.013,1.02,1.023,0.917,1986637,201068604.25,10.4,0.1,0.001,614.98
2025-06-03,1.021,1.03,1.043,1.021,379749,39061842.584,2.16,0.98,0.01,117.55
2025-06-04,1.027,1.025,1.035,1.022,125771,12916831.127,1.26,-0.49,-0.005,38.93
2025-06-05,1.021,1.023,1.03,1.016,79491,8140826.7,1.37,-0.2,-0.002,24.61
2025-06-06,1.026,1.018,1.038,1.017,48064,4933542.032,2.05,-0.49,-0.005,14.88
2025-06-09,1.02,1.037,1.044,1.02,76908,7974163.436,2.36,1.87,0.019,23.81
2025-06-10,1.039,1.021,1.039,1.012,36451,3727114.448,2.6,-1.54,-0.016,11.28
2025-06-11,1.021,1.024,1.024,1.02,16820,1718840.348,0.39,0.29,0.003,5.21
2025-06-12,1.025,1.019,1.026,1.016,6869,701778.32,0.98,-0.49,-0.005,2.13
2025-06-13,1.027,1.027,1.07,1.017,43517,4457501.132,5.2,0.79,0.008,13.47
